 ,Greedy,Uniform,A*,Dijkstras, ,Greedy,Uniform,A*,Dijkstras
Time:,0.0012459754943847656,0.0013499259948730469,0.0013146400451660156,0.0011599063873291016,Traffic:,8,8,8,8
Time:,0.008460044860839844,0.009325981140136719,0.010054588317871094,0.011033058166503906,Traffic:,51,51,51,51
Time:,0.06631708145141602,0.05583786964416504,0.05658769607543945,0.06021308898925781,Traffic:,66,54,54,57
Time:,0.09908604621887207,0.1114647388458252,0.11272263526916504,0.11388278007507324,Traffic:,144,115,115,115
Time:,0.12660503387451172,0.16201162338256836,0.16351985931396484,0.1622447967529297,Traffic:,113,113,113,113
Time:,0.14660096168518066,0.1959383487701416,0.19701457023620605,0.19786882400512695,Traffic:,89,89,89,89
Time:,0.18759870529174805,0.288297176361084,0.28962039947509766,0.2938969135284424,Traffic:,123,123,123,123
Time:,0.3256075382232666,0.7333822250366211,0.7310056686401367,0.6788618564605713,Traffic:,401,353,353,353
Time:,0.6730775833129883,2.4266161918640137,2.3246796131134033,2.3693037033081055,Traffic:,712,604,604,604
Time:,0.6943004131317139,2.476854085922241,2.3745627403259277,2.418757915496826,Traffic:,81,81,81,81
Time:,1.2125294208526611,3.651721239089966,3.4542348384857178,3.6396069526672363,Traffic:,327,187,187,188
Time:,1.3070764541625977,3.752920389175415,3.55395770072937,3.738497018814087,Traffic:,216,216,216,216
Time:,1.3561556339263916,3.821350574493408,3.6230287551879883,3.8066301345825195,Traffic:,225,225,225,225
Time:,1.401343584060669,3.9206995964050293,3.7167856693267822,3.9011242389678955,Traffic:,158,158,158,158
Time:,1.4277844429016113,3.9889087677001953,3.7799277305603027,3.9711639881134033,Traffic:,115,115,115,115
Time:,1.4767255783081055,4.099269866943359,3.886213779449463,4.079598903656006,Traffic:,154,154,154,154


Time:,0.0014181137084960938,0.0013208389282226562,0.0011699199676513672,0.0012521743774414062,Traffic:,11,11,11,11
Time:,0.009000062942504883,0.010553121566772461,0.009171009063720703,0.009752273559570312,Traffic:,47,47,47,47
Time:,0.07190489768981934,0.061096906661987305,0.05766797065734863,0.06026625633239746,Traffic:,63,61,62,61
Time:,0.10702681541442871,0.12347793579101562,0.11653518676757812,0.11797904968261719,Traffic:,120,101,101,101
Time:,0.1324748992919922,0.1621387004852295,0.1569232940673828,0.15975594520568848,Traffic:,94,94,94,94
Time:,0.1522369384765625,0.19482159614562988,0.19020628929138184,0.19318509101867676,Traffic:,75,75,75,75
Time:,0.19234371185302734,0.28768348693847656,0.2798004150390625,0.28533220291137695,Traffic:,130,130,130,130
Time:,0.32445573806762695,0.7623777389526367,0.7965402603149414,0.6961300373077393,Traffic:,397,382,382,382
Time:,0.773263692855835,2.551130771636963,2.3298473358154297,2.454497814178467,Traffic:,653,589,589,592
Time:,0.7932064533233643,2.593709707260132,2.3710343837738037,2.5048446655273438,Traffic:,69,69,69,69
Time:,1.3633184432983398,3.6861166954040527,3.3831515312194824,3.6160457134246826,Traffic:,334,192,192,194
Time:,1.450824499130249,3.7798478603363037,3.4948205947875977,3.7137768268585205,Traffic:,212,212,212,212
Time:,1.49782133102417,3.838050603866577,3.548807382583618,3.76954984664917,Traffic:,211,211,211,211
Time:,1.5412485599517822,3.929436683654785,3.6397461891174316,3.8581676483154297,Traffic:,190,171,171,171
Time:,1.5659704208374023,3.9962046146392822,3.6975722312927246,3.924882411956787,Traffic:,107,100,100,100
Time:,1.6160924434661865,4.101011514663696,3.7951924800872803,4.0279765129089355,Traffic:,179,158,158,158


Time:,0.0012078285217285156,0.0012500286102294922,0.0013430118560791016,0.0012919902801513672,Traffic:,10,10,10,10
Time:,0.008380889892578125,0.008283853530883789,0.008575916290283203,0.008466958999633789,Traffic:,31,31,31,31
Time:,0.07042384147644043,0.054779767990112305,0.05447697639465332,0.055738210678100586,Traffic:,69,62,62,62
Time:,0.10234379768371582,0.10015463829040527,0.09940385818481445,0.10137820243835449,Traffic:,138,97,97,97
Time:,0.12613463401794434,0.1387476921081543,0.1417548656463623,0.14759230613708496,Traffic:,92,92,92,92
Time:,0.1463775634765625,0.17113471031188965,0.17203688621520996,0.17932629585266113,Traffic:,56,56,56,56
Time:,0.18636655807495117,0.2587108612060547,0.24439096450805664,0.2628180980682373,Traffic:,111,111,111,111
Time:,0.3166537284851074,0.6477468013763428,0.6098849773406982,0.6236000061035156,Traffic:,419,388,388,388
Time:,0.6470715999603271,2.1498067378997803,2.018573045730591,2.1148760318756104,Traffic:,673,618,618,618
Time:,0.6663968563079834,2.1905887126922607,2.058642864227295,2.1558220386505127,Traffic:,71,69,69,69
Time:,1.156130075454712,3.046090841293335,2.8817996978759766,3.0026683807373047,Traffic:,330,176,176,179
Time:,1.2452912330627441,3.1451919078826904,2.9815196990966797,3.0993313789367676,Traffic:,213,213,213,213
Time:,1.2949390411376953,3.20583176612854,3.039879322052002,3.1580371856689453,Traffic:,214,210,210,210
Time:,1.335716962814331,3.2957568168640137,3.134235143661499,3.2515342235565186,Traffic:,189,167,167,167
Time:,1.36067795753479,3.3453798294067383,3.1933882236480713,3.3051884174346924,Traffic:,104,99,99,99
Time:,1.4075870513916016,3.449826955795288,3.2810230255126953,3.397521495819092,Traffic:,217,186,186,186


Time:,0.001355886459350586,0.001461029052734375,0.0013718605041503906,0.0015659332275390625,Traffic:,4,4,4,4
Time:,0.009027719497680664,0.00868988037109375,0.008710861206054688,0.008962869644165039,Traffic:,37,37,37,37
Time:,0.07038164138793945,0.05704498291015625,0.055188655853271484,0.053914785385131836,Traffic:,78,68,68,68
Time:,0.1022956371307373,0.11830592155456543,0.11728978157043457,0.11202287673950195,Traffic:,110,100,100,100
Time:,0.12627577781677246,0.17617392539978027,0.18224287033081055,0.17634367942810059,Traffic:,116,116,116,116
Time:,0.14732861518859863,0.20818400382995605,0.21362090110778809,0.21129989624023438,Traffic:,60,60,60,60
Time:,0.19327664375305176,0.3067152500152588,0.302631139755249,0.30904054641723633,Traffic:,133,129,129,129
Time:,0.3504207134246826,0.6965005397796631,0.6856563091278076,0.7188394069671631,Traffic:,370,361,362,362
Time:,0.7884244918823242,2.2623324394226074,2.5650131702423096,2.4594922065734863,Traffic:,750,667,668,667
Time:,0.8116414546966553,2.3031094074249268,2.6000399589538574,2.4948832988739014,Traffic:,76,75,75,75
Time:,1.309645652770996,3.36106538772583,3.561493158340454,3.5464560985565186,Traffic:,351,198,198,199
Time:,1.394993782043457,3.45229434967041,3.6896932125091553,3.669461250305176,Traffic:,199,199,199,199
Time:,1.446347713470459,3.5117533206939697,3.748415231704712,3.7290143966674805,Traffic:,246,246,246,246
Time:,1.4894907474517822,3.6008832454681396,3.8427751064300537,3.819439172744751,Traffic:,168,168,168,168
Time:,1.515791654586792,3.647069215774536,3.8872451782226562,3.864934206008911,Traffic:,90,86,86,86
Time:,1.5608627796173096,3.7252981662750244,3.962554931640625,3.945679187774658,Traffic:,184,149,149,149


Time:,0.0014598369598388672,0.0014770030975341797,0.0016551017761230469,0.0012979507446289062,Traffic:,18,18,18,18
Time:,0.008969783782958984,0.008471965789794922,0.008875131607055664,0.008644819259643555,Traffic:,39,39,39,39
Time:,0.06848955154418945,0.05372905731201172,0.05302023887634277,0.052919864654541016,Traffic:,61,59,59,59
Time:,0.1009063720703125,0.09910130500793457,0.0953981876373291,0.1002037525177002,Traffic:,146,90,90,91
Time:,0.12516140937805176,0.14616727828979492,0.1412642002105713,0.14609766006469727,Traffic:,116,116,116,116
Time:,0.14448952674865723,0.1772594451904297,0.17182111740112305,0.17669963836669922,Traffic:,53,53,53,53
Time:,0.18132567405700684,0.2567272186279297,0.24648094177246094,0.2546968460083008,Traffic:,136,136,136,136
Time:,0.3070557117462158,0.6459150314331055,0.6070139408111572,0.6463465690612793,Traffic:,441,394,394,394
Time:,0.7302007675170898,2.174997091293335,2.062988042831421,2.2684195041656494,Traffic:,635,563,563,564
Time:,0.7501070499420166,2.218254327774048,2.1048200130462646,2.3122475147247314,Traffic:,88,88,88,88
Time:,1.233186960220337,3.3357772827148438,3.2101891040802,3.50899338722229,Traffic:,300,206,207,206
Time:,1.320559024810791,3.4381914138793945,3.3104331493377686,3.6114423274993896,Traffic:,202,202,202,202
Time:,1.3694617748260498,3.500450372695923,3.36666202545166,3.6791293621063232,Traffic:,217,217,217,217
Time:,1.424778699874878,3.616591215133667,3.4815189838409424,3.7783403396606445,Traffic:,191,191,191,191
Time:,1.4568305015563965,3.7026474475860596,3.5424280166625977,3.856011390686035,Traffic:,97,97,97,97
Time:,1.5198984146118164,3.8264565467834473,3.6563620567321777,3.9693124294281006,Traffic:,175,167,167,167


Time:,0.0015981197357177734,0.0014519691467285156,0.002106189727783203,0.0013098716735839844,Traffic:,11,11,11,11
Time:,0.010324716567993164,0.009225845336914062,0.011108160018920898,0.01191401481628418,Traffic:,33,33,33,33
Time:,0.08451175689697266,0.059744834899902344,0.05742001533508301,0.05786705017089844,Traffic:,59,42,42,42
Time:,0.11732673645019531,0.10811257362365723,0.10638713836669922,0.1107630729675293,Traffic:,115,89,89,89
Time:,0.14406991004943848,0.15701770782470703,0.1569821834564209,0.16598820686340332,Traffic:,94,94,94,94
Time:,0.17491579055786133,0.1965188980102539,0.1963942050933838,0.20595026016235352,Traffic:,90,90,90,90
Time:,0.21926379203796387,0.30164003372192383,0.2895162105560303,0.3013453483581543,Traffic:,142,133,133,133
Time:,0.3654508590698242,0.7636570930480957,0.7042262554168701,0.6828193664550781,Traffic:,407,396,396,396
Time:,0.7156777381896973,2.402677059173584,2.221630096435547,2.3169374465942383,Traffic:,594,570,571,570
Time:,0.7372210025787354,2.453911304473877,2.268686056137085,2.368823289871216,Traffic:,83,83,83,83
Time:,1.2552151679992676,3.671847105026245,3.476033926010132,3.5789742469787598,Traffic:,372,225,227,226
Time:,1.348722219467163,3.7739617824554443,3.5753989219665527,3.6777431964874268,Traffic:,180,180,180,180
Time:,1.397637128829956,3.838390827178955,3.638833999633789,3.7396481037139893,Traffic:,217,213,213,213
Time:,1.4401919841766357,3.932858943939209,3.733609199523926,3.8353400230407715,Traffic:,181,173,173,173
Time:,1.4665017127990723,3.98635196685791,3.7801830768585205,3.8912529945373535,Traffic:,91,86,86,86
Time:,1.515209674835205,4.075235843658447,3.8608479499816895,3.976227045059204,Traffic:,216,162,162,162


Time:,0.0016148090362548828,0.0012660026550292969,0.0012700557708740234,0.0011796951293945312,Traffic:,9,9,9,9
Time:,0.009125709533691406,0.00936126708984375,0.009469985961914062,0.009348630905151367,Traffic:,53,53,53,53
Time:,0.06883573532104492,0.05754828453063965,0.05777907371520996,0.05662369728088379,Traffic:,70,62,62,62
Time:,0.10146570205688477,0.10641741752624512,0.10605716705322266,0.10616850852966309,Traffic:,129,91,91,91
Time:,0.12729549407958984,0.1571485996246338,0.15421414375305176,0.15683937072753906,Traffic:,113,113,113,113
Time:,0.1471879482269287,0.19472932815551758,0.1869809627532959,0.19338035583496094,Traffic:,77,77,77,77
Time:,0.18817877769470215,0.29001355171203613,0.2792689800262451,0.288602352142334,Traffic:,151,142,142,142
Time:,0.3240046501159668,0.6723465919494629,0.6628079414367676,0.674668550491333,Traffic:,436,409,409,409
Time:,0.6712596416473389,2.2854926586151123,2.1937379837036133,2.3137285709381104,Traffic:,688,596,596,596
Time:,0.6919248104095459,2.3325414657592773,2.2378690242767334,2.3606455326080322,Traffic:,89,84,84,84
Time:,1.2195377349853516,3.3058204650878906,3.154041051864624,3.357128143310547,Traffic:,321,185,185,185
Time:,1.3134958744049072,3.410182237625122,3.255563974380493,3.4591710567474365,Traffic:,187,187,187,187
Time:,1.3634307384490967,3.4728140830993652,3.3184449672698975,3.5212647914886475,Traffic:,185,185,185,185
Time:,1.4108648300170898,3.5689220428466797,3.414170980453491,3.620952844619751,Traffic:,182,182,182,182
Time:,1.4385080337524414,3.6352691650390625,3.4747121334075928,3.687574863433838,Traffic:,102,98,98,98
Time:,1.4869768619537354,3.7478201389312744,3.5824739933013916,3.8007619380950928,Traffic:,161,161,161,161


Time:,0.0016009807586669922,0.0016109943389892578,0.002733945846557617,0.0013980865478515625,Traffic:,8,8,8,8
Time:,0.010829925537109375,0.00921177864074707,0.010149002075195312,0.009174108505249023,Traffic:,43,43,43,43
Time:,0.07712507247924805,0.06208491325378418,0.05931806564331055,0.056635141372680664,Traffic:,68,68,68,68
Time:,0.11177277565002441,0.11197209358215332,0.11033296585083008,0.10937619209289551,Traffic:,126,89,89,89
Time:,0.1380777359008789,0.16270089149475098,0.16352391242980957,0.16030216217041016,Traffic:,107,107,107,107
Time:,0.1583249568939209,0.19655394554138184,0.1962871551513672,0.19451117515563965,Traffic:,58,58,58,58
Time:,0.19980311393737793,0.28056812286376953,0.27304625511169434,0.2805960178375244,Traffic:,126,126,126,126
Time:,0.3409092426300049,0.6753461360931396,0.6827702522277832,0.675800085067749,Traffic:,395,392,392,392
Time:,0.7138340473175049,2.3484883308410645,2.2687084674835205,2.359638214111328,Traffic:,631,590,590,592
Time:,0.7352571487426758,2.3966174125671387,2.3147764205932617,2.4079041481018066,Traffic:,90,90,90,90
Time:,1.27177095413208,3.3888533115386963,3.230820417404175,3.4535462856292725,Traffic:,315,194,194,200
Time:,1.368023157119751,3.49019718170166,3.331028461456299,3.555223226547241,Traffic:,201,201,201,201
Time:,1.415757179260254,3.546560287475586,3.384991407394409,3.616338014602661,Traffic:,159,159,159,159
Time:,1.4604341983795166,3.6414072513580322,3.478785276412964,3.711393117904663,Traffic:,178,165,165,165
Time:,1.4863872528076172,3.7014565467834473,3.539546251296997,3.772930145263672,Traffic:,107,104,104,104
Time:,1.534255027770996,3.8269126415252686,3.650148391723633,3.8940553665161133,Traffic:,196,182,182,182


Time:,0.0019469261169433594,0.0015437602996826172,0.001531839370727539,0.0014138221740722656,Traffic:,16,16,16,16
Time:,0.01085805892944336,0.009928703308105469,0.009871721267700195,0.010036945343017578,Traffic:,41,41,41,41
Time:,0.07648730278015137,0.06071352958679199,0.06117868423461914,0.05946207046508789,Traffic:,73,65,65,65
Time:,0.11021542549133301,0.10251760482788086,0.10106182098388672,0.09816503524780273,Traffic:,133,85,85,85
Time:,0.13561129570007324,0.14287376403808594,0.13799571990966797,0.14304280281066895,Traffic:,101,101,101,101
Time:,0.15459728240966797,0.17760896682739258,0.1701216697692871,0.1780097484588623,Traffic:,82,82,82,82
Time:,0.1946125030517578,0.2655489444732666,0.24973773956298828,0.26604175567626953,Traffic:,140,136,136,136
Time:,0.3345925807952881,0.6509768962860107,0.6443936824798584,0.6573946475982666,Traffic:,373,363,363,363
Time:,0.7120206356048584,2.351050853729248,2.2481637001037598,2.3549516201019287,Traffic:,653,550,550,550
Time:,0.7321066856384277,2.39473295211792,2.289963722229004,2.3968114852905273,Traffic:,68,68,68,68
Time:,1.2500026226043701,3.5738439559936523,3.4084959030151367,3.5574493408203125,Traffic:,315,210,211,210
Time:,1.3452706336975098,3.6746327877044678,3.5109829902648926,3.656940460205078,Traffic:,202,202,202,202
Time:,1.3935487270355225,3.7381629943847656,3.5718390941619873,3.7198493480682373,Traffic:,205,199,199,199
Time:,1.4369935989379883,3.8303661346435547,3.6589012145996094,3.815547466278076,Traffic:,159,159,159,159
Time:,1.46394681930542,3.8775062561035156,3.704066276550293,3.8637304306030273,Traffic:,78,78,78,78
Time:,1.5117197036743164,3.9909191131591797,3.8017592430114746,3.9814343452453613,Traffic:,197,193,193,197


Time:,0.0015239715576171875,0.0016040802001953125,0.0015931129455566406,0.0014319419860839844,Traffic:,16,16,16,16
Time:,0.011136054992675781,0.009684085845947266,0.009250402450561523,0.009227991104125977,Traffic:,29,29,29,29
Time:,0.0775151252746582,0.06461524963378906,0.06040215492248535,0.057739973068237305,Traffic:,75,57,57,57
Time:,0.11191725730895996,0.11218667030334473,0.10617613792419434,0.10587882995605469,Traffic:,148,110,110,110
Time:,0.1384410858154297,0.1609058380126953,0.15631318092346191,0.15556907653808594,Traffic:,107,107,107,107
Time:,0.1582789421081543,0.19187593460083008,0.19030117988586426,0.18690109252929688,Traffic:,74,74,74,74
Time:,0.19784307479858398,0.2810831069946289,0.27838611602783203,0.2757382392883301,Traffic:,133,124,124,124
Time:,0.33492588996887207,0.6725161075592041,0.6778039932250977,0.6655604839324951,Traffic:,445,423,423,423
Time:,0.7072618007659912,2.3671112060546875,2.2487471103668213,2.3639636039733887,Traffic:,702,604,604,605
Time:,0.7292468547821045,2.413640260696411,2.295542001724243,2.4101455211639404,Traffic:,85,85,85,85
Time:,1.2489657402038574,3.683988332748413,3.559122085571289,3.6834425926208496,Traffic:,347,210,212,212
Time:,1.342113971710205,3.7856273651123047,3.6618149280548096,3.789041519165039,Traffic:,238,238,238,238
Time:,1.391982078552246,3.8497674465179443,3.721442937850952,3.8485894203186035,Traffic:,199,198,198,198
Time:,1.4349830150604248,3.943124532699585,3.8150038719177246,3.945366382598877,Traffic:,178,165,165,165
Time:,1.4616620540618896,4.003255605697632,3.8668506145477295,4.003128528594971,Traffic:,94,88,88,88
Time:,1.5105321407318115,4.125096559524536,3.983203649520874,4.128156423568726,Traffic:,163,163,163,163


Time:,0.0015921592712402344,0.0015747547149658203,0.0015978813171386719,0.0013110637664794922,Traffic:,8,8,8,8
Time:,0.00985097885131836,0.011022806167602539,0.009213924407958984,0.009042978286743164,Traffic:,41,41,41,41
Time:,0.0783238410949707,0.06146383285522461,0.05319380760192871,0.055110931396484375,Traffic:,70,62,63,62
Time:,0.1105189323425293,0.11619091033935547,0.10857462882995605,0.11019396781921387,Traffic:,114,88,88,88
Time:,0.13525891304016113,0.16030597686767578,0.14611458778381348,0.15466594696044922,Traffic:,84,84,84,84
Time:,0.15522313117980957,0.19220590591430664,0.178419828414917,0.18617582321166992,Traffic:,76,76,76,76
Time:,0.19700193405151367,0.28118896484375,0.26299285888671875,0.2898688316345215,Traffic:,129,128,129,128
Time:,0.357166051864624,0.6847808361053467,0.6898066997528076,0.6728777885437012,Traffic:,421,395,395,397
Time:,0.7530200481414795,2.440110921859741,2.403721809387207,2.419473886489868,Traffic:,700,647,647,647
Time:,0.7725129127502441,2.4856438636779785,2.4389448165893555,2.4540607929229736,Traffic:,76,76,76,76
Time:,1.3738317489624023,3.5753366947174072,3.4863736629486084,3.617931604385376,Traffic:,331,187,188,188
Time:,1.4954946041107178,3.683804750442505,3.5842626094818115,3.7151947021484375,Traffic:,213,213,213,213
Time:,1.5516507625579834,3.738816738128662,3.6379239559173584,3.781226634979248,Traffic:,201,193,193,193
Time:,1.5977556705474854,3.83860182762146,3.736982822418213,3.8868768215179443,Traffic:,209,207,207,207
Time:,1.6272287368774414,3.917080879211426,3.8090405464172363,3.95515775680542,Traffic:,122,121,121,121
Time:,1.6733958721160889,4.033453702926636,3.917994737625122,4.072307586669922,Traffic:,177,177,177,177


Time:,0.0018842220306396484,0.0014619827270507812,0.0021638870239257812,0.00167083740234375,Traffic:,10,10,10,10
Time:,0.012470245361328125,0.011730194091796875,0.01333475112915039,0.014354944229125977,Traffic:,32,32,32,32
Time:,0.04789328575134277,0.057891130447387695,0.058632850646972656,0.06588482856750488,Traffic:,79,68,69,68
Time:,0.0834815502166748,0.10506200790405273,0.10805201530456543,0.11903500556945801,Traffic:,108,67,67,67
Time:,0.11170458793640137,0.15400910377502441,0.15157294273376465,0.1667802333831787,Traffic:,104,104,104,104
Time:,0.13358259201049805,0.18776917457580566,0.1839280128479004,0.19943523406982422,Traffic:,57,57,57,57
Time:,0.1709277629852295,0.2653040885925293,0.2588768005371094,0.29662513732910156,Traffic:,112,112,112,112
Time:,0.31549668312072754,0.6397249698638916,0.6338717937469482,0.6523981094360352,Traffic:,441,394,394,394
Time:,0.7585587501525879,2.2493040561676025,2.0732409954071045,2.1876401901245117,Traffic:,641,588,588,588
Time:,0.7788937091827393,2.2796742916107178,2.105380058288574,2.2220113277435303,Traffic:,52,52,52,52
Time:,1.2654287815093994,3.420933246612549,3.2588388919830322,3.4926342964172363,Traffic:,350,206,206,207
Time:,1.3663537502288818,3.5271382331848145,3.3741421699523926,3.6000592708587646,Traffic:,210,210,210,210
Time:,1.4153366088867188,3.5914483070373535,3.4360690116882324,3.663391351699829,Traffic:,198,198,198,198
Time:,1.462033748626709,3.6942124366760254,3.539793014526367,3.765415668487549,Traffic:,177,177,177,177
Time:,1.4907338619232178,3.7539656162261963,3.590855598449707,3.8231468200683594,Traffic:,78,78,78,78
Time:,1.541794776916504,3.8438427448272705,3.6764445304870605,3.9143238067626953,Traffic:,184,161,161,161


Time:,0.0019099712371826172,0.0015339851379394531,0.0014111995697021484,0.0014383792877197266,Traffic:,17,17,17,17
Time:,0.011277914047241211,0.010856866836547852,0.009349346160888672,0.009780406951904297,Traffic:,41,41,41,41
Time:,0.044660091400146484,0.05826306343078613,0.05409431457519531,0.05916643142700195,Traffic:,71,59,59,59
Time:,0.0754091739654541,0.10805225372314453,0.10328841209411621,0.11275362968444824,Traffic:,136,102,102,102
Time:,0.10363912582397461,0.15237736701965332,0.151442289352417,0.16350197792053223,Traffic:,89,89,89,89
Time:,0.12402606010437012,0.19244861602783203,0.18703007698059082,0.20398497581481934,Traffic:,61,61,61,61
Time:,0.16541314125061035,0.2799863815307617,0.26595520973205566,0.28102993965148926,Traffic:,126,120,120,120
Time:,0.2938113212585449,0.7257091999053955,0.6890382766723633,0.6659159660339355,Traffic:,403,369,369,369
Time:,0.6225483417510986,2.4439761638641357,2.3705034255981445,2.3833582401275635,Traffic:,708,605,605,605
Time:,0.6425330638885498,2.475849151611328,2.4033875465393066,2.425086259841919,Traffic:,55,49,49,49
Time:,1.2083749771118164,3.5541529655456543,3.4153194427490234,3.626415252685547,Traffic:,333,180,180,180
Time:,1.3077187538146973,3.6494300365448,3.517549514770508,3.7255592346191406,Traffic:,188,188,188,188
Time:,1.352632761001587,3.708346128463745,3.5763535499572754,3.7835211753845215,Traffic:,226,226,226,226
Time:,1.3973169326782227,3.79692006111145,3.6644115447998047,3.87211537361145,Traffic:,178,178,178,178
Time:,1.422271728515625,3.8571112155914307,3.718064546585083,3.934584140777588,Traffic:,105,105,105,105
Time:,1.4686989784240723,3.9508304595947266,3.806386709213257,4.0315101146698,Traffic:,173,162,162,162


Time:,0.001547098159790039,0.001603841781616211,0.002023935317993164,0.0015988349914550781,Traffic:,6,6,6,6
Time:,0.010651111602783203,0.01024174690246582,0.010136842727661133,0.01189279556274414,Traffic:,44,44,44,44
Time:,0.0395660400390625,0.059567928314208984,0.05775284767150879,0.05690574645996094,Traffic:,82,57,57,57
Time:,0.06998014450073242,0.09844684600830078,0.09523153305053711,0.09918570518493652,Traffic:,135,86,87,86
Time:,0.09405303001403809,0.1412646770477295,0.15668368339538574,0.1473398208618164,Traffic:,110,110,110,110
Time:,0.11336207389831543,0.1913917064666748,0.19629192352294922,0.20081162452697754,Traffic:,69,69,69,69
Time:,0.1547379493713379,0.2877159118652344,0.30008387565612793,0.3180084228515625,Traffic:,120,120,120,120
Time:,0.344012975692749,0.7104878425598145,0.7333776950836182,0.749274492263794,Traffic:,391,361,361,361
Time:,0.6969430446624756,2.466662883758545,2.5413758754730225,2.517625331878662,Traffic:,646,594,595,601
Time:,0.7191998958587646,2.508112907409668,2.580415725708008,2.557931661605835,Traffic:,65,61,61,61
Time:,1.2324552536010742,3.544569969177246,3.5415327548980713,3.6141116619110107,Traffic:,366,187,187,187
Time:,1.324707269668579,3.641939163208008,3.63893985748291,3.7110838890075684,Traffic:,199,199,199,199
Time:,1.372129201889038,3.7035741806030273,3.700408935546875,3.770718812942505,Traffic:,233,233,233,233
Time:,1.419316053390503,3.7877070903778076,3.781670093536377,3.860320806503296,Traffic:,159,159,159,159
Time:,1.4459772109985352,3.839024066925049,3.832632064819336,3.9165868759155273,Traffic:,88,87,87,87
Time:,1.4916791915893555,3.9537079334259033,3.9481799602508545,4.025254964828491,Traffic:,176,173,173,173


Time:,0.0016100406646728516,0.0015587806701660156,0.0014421939849853516,0.001470804214477539,Traffic:,8,8,8,8
Time:,0.009643077850341797,0.008803844451904297,0.008828163146972656,0.009562969207763672,Traffic:,32,32,32,32
Time:,0.03759407997131348,0.05286574363708496,0.05640411376953125,0.05420660972595215,Traffic:,51,44,44,44
Time:,0.0674741268157959,0.08914589881896973,0.0896451473236084,0.09285950660705566,Traffic:,128,72,72,72
Time:,0.10045123100280762,0.141096830368042,0.13600587844848633,0.14149737358093262,Traffic:,104,104,104,104
Time:,0.12098932266235352,0.17671871185302734,0.16712713241577148,0.17529654502868652,Traffic:,79,79,79,79
Time:,0.15816116333007812,0.2623138427734375,0.26539111137390137,0.26128077507019043,Traffic:,133,124,124,124
Time:,0.2920553684234619,0.6674656867980957,0.6757173538208008,0.6663248538970947,Traffic:,440,405,405,405
Time:,0.6242601871490479,2.4274957180023193,2.87140154838562,2.730571985244751,Traffic:,696,607,608,607
Time:,0.6496622562408447,2.4809577465057373,2.923767328262329,2.78102707862854,Traffic:,92,88,88,88
Time:,1.263019323348999,3.506537675857544,3.824080228805542,3.7376701831817627,Traffic:,312,183,183,187
Time:,1.3558104038238525,3.6085948944091797,3.9289169311523438,3.844405174255371,Traffic:,207,207,207,207
Time:,1.4062402248382568,3.6747195720672607,3.991227865219116,3.9100000858306885,Traffic:,223,223,223,223
Time:,1.4529151916503906,3.7682385444641113,4.072045564651489,4.002932786941528,Traffic:,157,157,157,157
Time:,1.4787671566009521,3.8267018795013428,4.124125719070435,4.063689947128296,Traffic:,100,96,96,96
Time:,1.5294651985168457,3.932705879211426,4.222357749938965,4.168280839920044,Traffic:,196,176,176,176


Time:,0.0026633739471435547,0.001239776611328125,0.0011861324310302734,0.0019741058349609375,Traffic:,18,18,18,18
Time:,0.00971221923828125,0.008244514465332031,0.00850224494934082,0.009294271469116211,Traffic:,33,33,33,33
Time:,0.07818222045898438,0.05350613594055176,0.05364537239074707,0.05822443962097168,Traffic:,81,64,64,64
Time:,0.11258935928344727,0.1141512393951416,0.11414742469787598,0.11898350715637207,Traffic:,117,116,117,116
Time:,0.1383674144744873,0.16415929794311523,0.16406750679016113,0.17009639739990234,Traffic:,117,117,117,117
Time:,0.1582474708557129,0.19604849815368652,0.19843840599060059,0.20392155647277832,Traffic:,68,68,68,68
Time:,0.1979053020477295,0.28963422775268555,0.29421234130859375,0.2992594242095947,Traffic:,132,127,127,127
Time:,0.3331153392791748,0.6802389621734619,0.683638334274292,0.6870682239532471,Traffic:,414,376,376,376
Time:,0.6878831386566162,2.2956738471984863,2.187317132949829,2.336677312850952,Traffic:,666,571,571,575
Time:,0.7100412845611572,2.3368310928344727,2.230483055114746,2.381237506866455,Traffic:,86,84,84,84
Time:,1.2332344055175781,3.3203318119049072,3.1757500171661377,3.3703155517578125,Traffic:,307,181,181,183
Time:,1.3313145637512207,3.4211628437042236,3.2825570106506348,3.4783523082733154,Traffic:,190,190,190,190
Time:,1.3802714347839355,3.4799349308013916,3.3371529579162598,3.536973237991333,Traffic:,208,208,208,208
Time:,1.422593355178833,3.569333791732788,3.4246063232421875,3.6723272800445557,Traffic:,170,170,170,170
Time:,1.4542694091796875,3.6263508796691895,3.4712932109832764,3.723764419555664,Traffic:,109,109,109,109
Time:,1.501873254776001,3.737316846847534,3.5684664249420166,3.8293514251708984,Traffic:,182,175,175,175


Time:,0.0014519691467285156,0.0013802051544189453,0.0011317729949951172,0.0011391639709472656,Traffic:,12,12,12,12
Time:,0.009472846984863281,0.010338068008422852,0.008286714553833008,0.008572101593017578,Traffic:,49,49,49,49
Time:,0.0757148265838623,0.05802512168884277,0.057207584381103516,0.05872082710266113,Traffic:,71,68,68,68
Time:,0.11284971237182617,0.11688685417175293,0.11805963516235352,0.11913895606994629,Traffic:,123,97,97,97
